,MCO,EN,V,MZ,QC,X35S
Os01g0141300,1.242593596,0.24566835,0.495439127,0.837968817,0.282952857,0.287638068
Os01g0141450,0,0.36233127,0.600247306,0,0.158579112,0.157719934
Os01g0141600,2.209348936,4.444369557,3.945229583,0.755188212,0.950021101,2.053993885
Os01g0141700,2.020820279,1.828521237,2.103491274,2.317091861,2.23527991,2.072701647
Os01g0141900,5.20112758,4.74230704,5.119616286,5.48863261,8.538469253,5.050089436
Os01g0142100,1.272985706,2.383260882,0.661297597,0.260477824,0.25793445,3.594017462
Os01g0142200,8.818359433,11.48921137,6.222285918,11.39624535,11.59520545,5.831593598
Os01g0142300,7.966001786,9.268689768,6.316348873,6.84453645,3.659946994,12.48084775
Os01g0142400,0,0,0,0,0,0
Os01g0142500,32.96509766,36.42036265,36.41843337,44.45246764,32.32750365,36.53003952
Os01g0142600,0.345572876,0.582316156,0.126397038,0.380346586,0.14174941,0.349131562
Os01g0142800,12.27107742,5.989210001,5.871569042,13.32833335,4.413237328,20.20816754
Os01g0142875,2.261883153,6.480572494,7.638202248,6.313674131,3.795382172,6.840829679
Os01g0142950,3.405313601,1.742160518,1.777590877,0.203340391,0.504193714,0.186470607
Os01g0143100,7.289799954,7.489640659,8.916356145,3.256528705,3.593885804,4.308746153
Os01g0143300,2.763728958,3.85731831,2.29720484,22.01434853,20.67533396,8.350732643
Os01g0143350,2.753247997,1.665985976,6.584626867,0.296406957,0,0
Os01g0143400,0,0.157893817,0,0,0,0
Os01g0143700,0,0,0,0,0,0
Os01g0143750,0.560016697,0,0,0.066244441,0,0.203206358
Os01g0143800,4.622375466,3.918681922,8.956607147,11.09546851,7.044466173,27.20113063
Os01g0143900,80.34728163,70.61021204,78.14050264,170.761735,60.7479659,184.1430812
Os01g0144000,21.04698896,16.38081524,18.64699619,22.22949159,32.90918238,11.91008244
Os01g0144100,0.507085626,2.204278049,2.016309985,2.232228753,0.677418047,8.842700306
Os01g0144200,10.15862186,10.80444479,7.261502074,5.895933784,9.587300228,6.830342618
Os01g0144300,1.154722798,0.621425267,0.586189846,0.091043344,0.047427133,0.038969371
Os01g0144340,5.379227941,6.106153228,5.330559881,6.316074637,5.955669999,6.308374372
Os01g0144380,0.542590093,0.755807161,0.232451582,0.026308387,0.141687148,0.010803759
Os01g0144500,0,0,0,0.03485251,0,0.27476051
Os01g0144600,14.86959088,13.03423106,9.954892612,7.127041077,6.94999253,4.12330095
Os01g0144700,26.48625324,16.41805989,12.40775734,8.85962905,12.72585007,5.334011415
Os01g0144800,0,1.016570734,0,0.196692284,0,0.300573649
Os01g0144900,0.379977931,0.944115937,0.648115649,0.135101876,0.183047005,0.08867043
Os01g0145000,0,0,0,0.545425713,1.622287778,0.836555158
Os01g0145200,5.204272111,4.104899329,5.373624564,1.0383201,1.778546451,0.932527881
Os01g0145600,8.502194232,7.788298928,8.884619977,1.42762608,1.906375513,1.134019116
Os01g0146101,11.94454266,20.11440374,12.38476771,5.279938992,6.831606464,3.174292036
Os01g0146200,0,0.42350388,0,0.048521841,0.151643627,0.043270748
Os01g0146600,0,0,0,0,0.233295781,0
Os01g0146801,0,0.511728017,0,0.188696006,0,0.112183628
Os01g0147001,0,0,0,0,0,0
Os01g0147200,21.82655592,20.84843002,18.37547279,29.50788856,32.43561331,30.53705427
Os01g0147250,1.196349694,0.299331327,0.506653648,0.533610213,2.608921499,0.133992247
Os01g0147300,0.404061959,3.630380065,3.993774086,2.263035502,7.014366956,0.718100746
Os01g0147400,0,0,0.918069313,0.213903301,0.111417453,0
Os01g0147600,0,0,0,0.064306131,0.564100628,0
Os01g0147650,0,0,1.239864538,0.096293263,0,0
Os01g0147700,12.69511199,17.76852793,11.35384501,38.04204346,38.53046202,19.1170464
Os01g0147800,0,0.204194447,0,0.11830526,0.87135416,0.178178696
Os01g0147850,0,0,0,0.200088495,1.802312414,0.189309633
Os01g0147900,143.9490905,123.9739081,140.3079786,574.2758034,433.0747827,661.357693
Os01g0147950,1.085745998,1.447496316,0,0.436637645,0.167263948,0.457177746
Os01g0148000,7.206849152,3.38278072,5.480576154,8.564124293,10.89561983,13.43890287
Os01g0148050,13.55284255,11.00196143,13.41100014,21.31452919,25.62336098,21.15794482
Os01g0148100,13.44929686,13.16781825,17.17768481,1.668826621,4.557106705,0.87190298
Os01g0148200,0,0,0,0,0,0
Os01g0148400,7.369156621,7.578893088,10.28753237,19.95900089,30.4947722,11.34255148
Os01g0148500,10.71144273,7.386454981,10.45593929,17.20418875,16.95744009,16.30468252
Os01g0148700,4.99383892,9.453258725,8.420544984,20.65106775,24.06150967,24.14425685
Os01g0149200,0.272075342,0.506051194,0.521242631,0.029555023,0.500652094,0.137378626
Os01g0149350,0.390205158,0.290269487,0.322961719,0.036044616,0.251578948,0.011247689
Os01g0149400,4.401250224,33.38478458,12.1801846,39.74456805,33.82654595,14.74357873
Os01g0149500,0.688929609,0.320775896,0.396343772,0.13252621,0.112591054,0.253156002
Os01g0149600,20.35517405,24.89701313,47.25961994,71.8976045,60.24799679,20.51164031
Os01g0149700,0,0.474354179,0,0,0,0.196331013
Os01g0149750,0.472166384,0.096825063,0.263501805,0.094871342,0.063186356,0.246049781
Os01g0149800,34.60086177,25.5394729,39.00314552,47.63463311,106.8991102,322.6820789
Os01g0149900,2.515187716,2.229603561,2.113400163,1.335356334,2.515995706,2.218400979
Os01g0150000,22.16484705,26.21992348,21.27855882,63.13263191,45.17754618,74.1518334
Os01g0150100,4.785700737,6.710368666,5.873612932,3.639785062,5.030464698,2.578698923
Os01g0150200,17.46185846,18.22277257,18.41110621,29.55221019,31.7496348,23.60089717
Os01g0150400,3.201442558,0.347788765,0.853133641,1.372025997,0.884472444,0
Os01g0150500,2.200932565,4.011433193,6.178560453,1.549891298,0.609940349,0.27679067
Os01g0150700,0,0.447281963,0.691174746,0,0.106669864,0
Os01g0150800,1.930209703,2.889174759,0.451706564,0.568252781,0.319075663,0.107613535
Os01g0150900,0,0,0,0,0,0
Os01g0150950,0,0,0,0,0,0
Os01g0151100,5.96847816,6.02832091,6.672676398,6.300068489,4.992140675,7.482799276
Os01g0151200,10.23308122,10.77872439,11.7625938,9.595293759,8.549702158,31.04796986
Os01g0151400,5.051552004,5.975166013,4.181283035,9.992618832,21.42782891,9.879305988
Os01g0151500,4.484971544,6.734629042,8.194949765,10.34841242,14.05404198,7.33337677
Os01g0151600,11.7233292,13.78777303,12.6802979,6.202809436,8.967285353,5.996603155
Os01g0151700,0.291081522,0.134861425,0.635277275,1.142898982,2.44439905,0.255602522
Os01g0151750,0,2.844066769,0,0,0.065293915,0.421719339
Os01g0151900,0,0.210990869,0.172521949,0.896706368,0.276668744,0.379272051
Os01g0152000,0.220529119,0,0.308208002,0.083012505,0.054486926,0.775455803
Os01g0152050,0.240164777,0.153614473,0,0.01537209,0.110904823,0.067968532
Os01g0152100,0,0.237493765,0,0.108245874,2.745015602,0
Os01g0152200,0,0,0,0.053419699,0,0
Os01g0152300,31.39433519,28.04665879,29.15446072,66.51400639,68.16322676,26.85879951
Os01g0152500,1.358753616,0.582379621,0.25773948,0.038763843,0.086093692,0.047885287
Os01g0152600,0.657512113,1.054902544,0.867184453,0.073979429,0.28145924,0.260995086
Os01g0152675,0,0,0,0,0,0
Os01g0152687,0,0,0,0,0,0
Os01g0152700,4.260719806,10.20366307,13.1486854,8.513277592,17.06364726,14.19959268
Os01g0152800,0,0,0,0.104126184,0,0.330619326
Os01g0152850,0.598494572,0.802933706,0.467490017,0.152599811,0.145011246,0.16502015
Os01g0152900,12.91314606,17.88397157,15.10418782,72.28389025,57.32233527,34.1219825
Os01g0152950,1.586878429,1.908496866,4.066436609,5.021275291,4.165331377,4.838845577
Os01g0152951,0,0,0,0,0,0
Os01g0153000,0,0,0,0,0,3.33E-09
Os01g0153050,0,0,0,0,0,0.01154887
Os01g0153100,47.4073214,43.17538307,51.55336001,140.7248118,108.6331849,82.25968075
Os01g0153150,0.57702571,0.796914556,0.319120284,0.180517069,0.247068105,0.097967344
Os01g0153200,0,1.977633982,2.553556038,0.995303929,0.722524687,0.481772155
Os01g0153250,1.176576051,0,0.149489081,0.442987452,0.828382899,0.733980421
Os01g0153275,0,0.922767775,0.826923349,0.33798048,0.337527562,0.066648077
Os01g0153300,24.54652535,39.29265702,21.65933821,116.9452923,85.21721245,76.08322437
Os01g0153400,5.507487039,7.028124715,6.674865583,7.958837046,6.789451524,13.29657475
Os01g0153500,0,0,0,0.165015894,0,0
Os01g0153550,0,0,0,0,0,0.078212542
Os01g0153600,0,1.576334191,0,0.735685399,0.096779558,0.35320893
Os01g0153625,0,0,0,0.20596,0,0.102359683
Os01g0153700,3.120073479,5.972836994,5.474804266,1.532800805,1.715909643,1.020316378
Os01g0153800,0.377652628,0,0,0.185776958,0,0.036815974
Os01g0153900,0,0,0,0,0,0
Os01g0153950,0,0,0,0,0,0
Os01g0154000,0,0,0,0,0.083048187,0
Os01g0154100,0,0,0,0,0,0
Os01g0154200,0,0,0,0,0,0
Os01g0154250,0,0,0,0,0,0
Os01g0154300,0,0,0,0,0,0
Os01g0154500,0,0.262040589,0,0.241549155,0.072166604,0.210232539
Os01g0154550,0,0,0.247717398,0.045198046,0.094165801,0
Os01g0154600,0,0,0.287719801,0.141872589,1.668747641,0.057382032
Os01g0154950,0,0.212961437,0,0.008725329,0,0.060374211
Os01g0155000,6.869589993,6.865049416,11.83938588,30.11007609,7.387627615,66.362263
Os01g0155200,0,0.121977998,0,0,0.02482261,0.020117267
Os01g0155300,0,1.64617312,0.93615958,7.886869271,0.449925086,0.274840264
Os01g0155400,22.538956,21.44851504,22.5920272,14.02087524,13.37123123,19.86492567
Os01g0155500,1.607350231,0.989129137,0.300876437,2.865922289,0.41269498,11.98732479
Os01g0155600,52.39140984,47.14381301,50.01940823,64.1166175,61.49365853,38.48666479
Os01g0155800,8.892177423,4.380908682,4.335476773,2.531910439,1.344006668,8.546469825
Os01g0156000,0,0,0,0,0,0
Os01g0156300,0,0.476437434,1.22375825,1.024780865,0.348360919,0.550451688
Os01g0157200,0,0,0,0,0,0
Os01g0157400,0,0,0,0.040699101,0,0
Os01g0157500,0,0,0,0,0.13958119,0.132793864
Os01g0157600,0,0,0,0,0.071111762,0
Os01g0157700,2.630502284,1.451537924,3.15097711,0.59955923,0,0.578437427
Os01g0157800,0.70144815,1.235424717,0.471634725,1.994231468,1.444729098,1.840948941
Os01g0157900,16.00827632,15.20162059,13.2317547,39.19464371,37.52546949,44.24365359
Os01g0158000,8.752142706,10.89999981,10.20217423,12.44883801,8.761790709,12.84130544
Os01g0158100,0,0,0.861451192,1.386400047,0.344949258,3.826844981
Os01g0158200,8.133694087,8.489461057,7.622786959,27.99796431,5.773638564,33.01591599
Os01g0158400,0.471416774,1.855310916,0.718012793,1.187537609,0.786620762,7.913720752
Os01g0158500,6.621179845,4.684973891,7.961432688,0.549427267,1.77315511,1.006214797
Os01g0158533,0.4537175,0,0.616027964,0,0.295175647,0
Os01g0158566,0.721117358,0,0,0.042650539,0.399881307,0.219048253
Os01g0158600,0.640620125,0.804827719,1.19042036,0.598903364,0.23122628,1.3581399
Os01g0158800,0,0.290599474,0,0.035718764,0.111630585,0
Os01g0158900,12.69199383,9.334342158,11.7541531,5.367204599,10.31477268,5.858842916
Os01g0159000,0.707865649,1.816390249,0.225853544,3.238564712,6.958458664,1.434705341
Os01g0159200,6.619275696,5.203982773,9.474365865,12.98704906,408.9434546,9.91382109
Os01g0159250,7.081975961,3.004112078,1.259336657,2.400038396,112.3820425,2.049819209
Os01g0159300,16.18411433,12.48315059,16.6345666,13.61151727,13.33019274,17.99433611
Os01g0159400,16.81229336,19.45051182,16.09714804,29.91858434,20.0429171,41.83637143
Os01g0159500,0.231098273,0.629982867,0.559815536,0,0.073010937,0
Os01g0159600,0,0,0,0.201936535,1.635195813,0.124677864
Os01g0159800,6.52011232,7.809694918,8.848202783,7.519972056,4.175272401,18.96231051
Os01g0160100,4.779412333,2.618414772,2.124951347,17.28687391,5.282519577,32.54312067
Os01g0160150,0,0.622505118,1.575911476,0,0,0
Os01g0160200,0,0,0,0.006200101,0,0.070995223
Os01g0160700,0.124647635,0,0,0.030583572,0,0.073134276
Os01g0160800,0,0.942034829,0.734619389,1.137292428,0.404208022,5.05392857
Os01g0161000,0,0,0,0,0,0
Os01g0161200,0,0.104707873,4.53E-09,0.068842254,0.020111201,0
Os01g0161300,0,0,0.379636426,0.01312784,0.024755919,0
Os01g0162001,0,0.285147667,0,0.035048657,0.10953625,0
Os01g0162101,0,0,0,0,0,0
Os01g0162200,0,0,0,0,0,0.172653841
Os01g0162300,0,0.34502523,0,0,0,0.037818904
Os01g0162400,0.845648519,0,0,0.025007865,0.094317891,0
Os01g0162500,0,0.051572404,0.208128281,0.04658506,0,0.075750811
Os01g0162701,0.743031069,1.778843655,0.909095067,0.409746141,0.573479554,0.249113766
Os01g0162800,0,0,0,0,0,0.053329644
Os01g0162900,0.655521503,0.87157132,0.21550276,0.144207639,0.312104126,0.076445026
Os01g0163000,0.236278122,0,0.332573741,0.029991676,0.048555462,0.145006808
Os01g0163450,0.174081651,0.427130075,0.117047908,1.104405151,0.062694845,0.148188695
Os01g0163616,0,0,0,0,0,0
Os01g0164075,6.913055946,10.76483842,14.9384004,42.28067542,2.97919442,2.241531189
Os01g0164300,9.864718632,9.763186407,8.035971518,24.56153149,1.182854218,1.268876202
Os01g0164400,10.37523475,10.40982431,10.67931879,25.12117283,21.08168306,15.76438336
Os01g0164500,9.046271868,9.20459947,12.53131309,6.69537595,9.613390541,5.366905185
Os01g0164600,3.954969063,7.090889794,7.697340349,2.98206785,3.172044151,7.875778708
Os01g0164650,0,0.793427205,0,0,0,0
Os01g0164700,3.33983937,5.544423945,5.409068719,8.371609971,10.10529769,6.060511227
Os01g0164800,3.763556595,4.127409198,5.564914911,2.041168366,2.602191428,0.338669348
Os01g0164900,3.214387014,2.226592979,4.014979313,1.271947801,1.876204222,0.558563087
Os01g0165000,9.054335879,11.1735026,7.69656649,4.178612408,4.65982865,4.063582055
Os01g0165100,0.60322699,1.381254562,1.871942968,0.39452465,0,1.07358814
Os01g0165200,2.761939883,2.223034453,2.056178034,1.83146474,2.978112872,1.17439876
Os01g0165600,5.61971897,3.573024152,1.766917593,3.930268921,8.020077698,0.877984228
Os01g0165800,8.355723067,8.140200399,8.418334489,3.785248692,4.726571833,3.644790543
Os01g0166100,6.547215809,10.55458229,7.544613573,11.57901299,7.169833998,16.91099063
Os01g0166200,1.594009057,0.678324454,2.359191677,0.776593775,0.906578905,0.379078101
Os01g0166300,11.80476347,10.61599539,7.74915939,1.657296425,1.992578662,0.762719668
Os01g0166400,1.918537511,1.385889903,1.140086463,0.939277878,1.034035491,0.167660728
Os01g0166500,1.980436811,2.797409327,2.490147547,3.930274749,0.439278466,9.142318047
Os01g0166700,7.407359383,6.25951668,7.76114829,29.02236699,27.52541426,18.55802378
Os01g0166800,2.452082804,2.568383909,2.182004236,5.886406836,6.917440725,1.91372303
Os01g0167100,2.522567558,6.042111609,6.005489041,0.617795248,1.365835109,0.31273455
Os01g0167400,1.976173417,3.075037642,0,4.85461006,1.050961509,5.484084701
Os01g0167500,33.65577915,34.46150161,34.16518695,38.20180731,54.78293083,34.5035657
Os01g0167600,1.704186176,2.58503998,2.748594276,0.338636464,0.703435476,0.226210525
Os01g0167700,0.980811898,1.374304496,2.359151458,1.246854276,1.54715239,0.622072518
Os01g0167750,0,0.5434537,0.354949792,0.805820766,0.685241302,0.773949339
Os01g0167800,0.439748674,1.370495502,0.958266565,0.660537247,1.105141764,0.725962568
Os01g0167900,2.975941998,4.468908939,2.785386041,3.75374628,5.164706064,0.908614189
Os01g0168000,0,0,0,0,0,0
Os01g0168100,10.72331312,8.230506452,9.848651761,10.24587377,5.625456566,12.80922538
Os01g0168200,5.917619892,6.645316866,4.880902119,12.37230974,29.94664055,12.45775328
Os01g0168300,8.823791178,12.89593899,6.880328248,25.06462989,22.39281641,16.41847194
Os01g0168350,0,0,0,0.288814834,0,0.111762983
Os01g0168400,13.16846889,6.287246144,7.425799578,17.69444865,13.90991,14.36267445
Os01g0168450,0.378950079,2.09436917,6.207076637,4.25E-10,0,0
Os01g0168500,4.168718399,3.48997055,7.155201427,10.8584259,12.3413278,14.63360822
Os01g0168600,24.90620682,19.52312095,18.92945125,9.404249122,13.93737363,5.703056895
Os01g0168800,55.77856014,55.7031484,59.97507288,44.26988264,97.67252492,15.03940446
Os01g0168850,4.060372363,4.752642478,4.075827792,4.633496053,13.5250812,1.959598552
Os01g0169000,0,1.820161649,0,1.571427883,5.053352501,0.482841347
Os01g0169400,0.584556052,0.135096363,0.759011043,1.504216306,23.55663541,0.758736691
Os01g0169500,13.12520764,10.80731095,10.79356852,9.89639069,13.80764471,11.74120244
Os01g0169800,15.07995578,12.87393884,15.48532487,25.97539882,20.53961414,7.956385555
Os01g0169900,12.02922986,14.43564556,11.9514058,11.59586365,26.03518342,16.5956488
Os01g0170000,6.094582653,6.936728503,8.263510121,10.56197071,2.106686027,20.23238085
Os01g0170051,3.46645745,2.871592097,2.852118094,5.974911746,2.991166129,15.87153729
Os01g0170100,1.138913455,3.827661519,3.764745615,1.027491372,1.805420678,1.045909904
Os01g0170300,7.305473695,10.25579055,9.939979055,17.63488877,19.35845705,2.208634874
Os01g0170500,11.89840434,8.492711615,7.477641593,9.252662399,68.82748535,1.323507601
Os01g0170600,1.732949626,3.177150778,3.639047144,2.979722962,3.919698577,4.026782915
Os01g0170700,0.695817249,0.594121105,0.289181276,0.261560483,0.242976264,0.190703982
Os01g0170800,0.877684227,1.644302198,2.079339674,0.492760029,0.603169382,0.484909552
Os01g0170900,1.004958222,0.674600278,3.93175478,0.643348118,2.358144138,1.947756766
Os01g0171000,13.10747727,13.16266208,15.71765292,10.2260618,17.2599398,9.907955972
Os01g0171100,0.336220605,0,0.452131191,0.017557245,0.054871169,0.062628802
Os01g0171200,0,0.247430983,0,0,0,0
Os01g0171800,12.39820906,9.748317342,10.29893283,17.82120412,13.80216531,22.76880126
Os01g0172000,11.00295667,10.68300616,11.46421874,14.30296264,13.6432181,12.13276589
Os01g0172100,4.064678446,5.629227253,6.891450436,3.393314117,5.038492238,3.307018826
Os01g0172200,11.31646431,10.0575415,9.759702838,11.48606811,18.71606548,6.715807059
Os01g0172300,9.691910936,8.710084785,8.922722591,3.540799196,3.919071066,3.229449375
Os01g0172400,38.08189924,34.71780556,42.19152614,119.4128351,126.967706,85.33299299
Os01g0172600,2.324717594,2.451853493,1.061165147,1.426714748,0.121895351,1.453327639
Os01g0172701,0,0.58008871,0,0,0.148556855,0.059638996
Os01g0172800,3.109126402,6.599945862,6.058414807,23.41185451,9.099454123,26.1742837
Os01g0172900,0,0.237245395,0,0,0,0
Os01g0173000,0.527262864,0.495266303,0.550178172,0.182880032,0.071378695,0.766358313
Os01g0173100,27.84474639,27.21678436,30.55918087,51.07013686,47.3190013,37.45315972
Os01g0173600,1.308804255,0,1.78931547,1.794990825,0.199843208,0.173906468
Os01g0173900,2.399996076,2.633995343,2.435326366,7.091444286,5.332363071,13.73613572
Os01g0173950,0.798239265,4.486657542,3.443071899,9.149290194,2.505139486,11.65177303
Os01g0174000,18.53196563,15.62787694,11.01505106,5.878917574,7.820724709,4.191414933
Os01g0174100,4.544016294,2.60718348,3.760823185,7.136445121,1.113780642,11.55463812
Os01g0174200,0,0.940105057,3.341579075,0.566129871,0.651667967,0.097558781
Os01g0174300,8.775290631,8.587263309,9.644921744,45.11195182,64.72552136,24.51411515
Os01g0174400,0.348787287,0.490336871,1.029451553,0.01828108,0.046191919,0
Os01g0174500,14.0003263,19.39586814,11.9671753,3.344835312,5.52931732,1.173895509
Os01g0174600,0,0,0,0,0.451506643,0
Os01g0174700,1.598313668,3.30322622,0.888356399,2.413772304,3.262400421,0.330184188
Os01g0174900,9.103817594,8.945380769,10.94843474,11.02524196,10.1651618,10.63950531
Os01g0175000,24.1372592,22.27258527,24.46771108,40.44988616,47.62253262,44.26775516
Os01g0175100,10.64092859,5.110243093,10.65316937,13.71045369,26.22368861,29.82106712
Os01g0175400,1.89421737,0.407104972,0,0.880476342,0.981945452,0.644496289
Os01g0175500,1.602902968,2.687605979,0.381782447,1.855542041,2.192674798,2.579921911
Os01g0175600,0,0,0,0.008762145,0,0
Os01g0175633,0,0,0.133259664,0,0,0.018458935
Os01g0175700,0,0,0,0,0,0
Os01g0175733,0,0,0,0,0,0
Os01g0175850,1.788630283,3.016619016,1.811963869,1.178179361,0.457622928,1.297337976
